순번,침수 원인(FLUD_CAUSE),침수 지구 명(F_DSTRC_NM),침수 재해 명(F_DSSTR_NM),침수 원인 상세(F_CUE_DTL),행정구역 코드(ADM_CD),침수위(FLUD_WAL),Latitude,Longitude
90533,2,용강지구,2014년7월19일집중호우,집중 호우 시 배수량을 감당하지 못하여 지대가 낮은 곳부터 침수가 일어남,전라남도 화순군,EL. 69.8m,35.0645029,126.9864799
90624,2,가대지구,우수기 집중호우,집중호우 시 늘어난 배수량을 감당하지 못하고 밭으로 범람,울산광역시 북구,EL. 56.5,35.582734,129.3609087
90525,2,석호지구,2014년 집중호우,집중호우시 급격히 늘어난 배수량을 감당하지 못하고/역류현상이 일어나 지대가 낮은곳부터 침수가 일어남,전라남도 보성군,EL. 120.6m,34.7714563,127.0798944
90657,1,남원읍 의귀7지구,제18호태풍(차바),18호태풍(집중호우)에 의한 하천 범람,제주특별자치도 서귀포시,4190,33.2541205,126.560076
90656,1,남원읍 하례3지구,제18호태풍(차바),18호태풍(집중호우)에 의한 하천범람,제주특별자치도 서귀포시,22034,33.2541205,126.560076
90659,1,우동1지구,태풍 '차바'에 의한 침수피해,1. 하수/우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량2. 해수면 상승 및 태풍 차바의 영향으로 월파 침수피해 발생.,부산광역시 해운대구,35459.3,35.1631139,129.1635509
90640,2,중척지구,7.1~7.7까지호우,집중호우시 하천흐름이 원할하지 않아 급속한 수위상승과 내수배제가 불리한 지역으로 상습적으로 침수 피해가 일어나는 지역임.,충청북도 청원군,28.8,36.5573058,127.5321341
90662,2,서평지구,7.1~7.7까지집중호우,경지정리 농경지 구거가 범람하여 침수피해,충청북도 청원군,23.9,36.5573058,127.5321341
90752,1,내도동578-1번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천 범람 및 내수배제 불량,제주특별자치도 제주시,5.2m,33.4996213,126.5311884
90751,1,아라일동2079-1번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,172.2m,33.4996213,126.5311884
90750,1,오등동799번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,198.9,33.4996213,126.5311884
90749,1,오등동939-2번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,296.8m,33.4996213,126.5311884
90748,1,월평동182번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,339.2,33.4996213,126.5311884
90747,1,도련일동1105번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,79.8m,33.4996213,126.5311884
90756,1,함덕리67번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,37.1m,33.4996213,126.5311884
90755,1,북촌리125번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,32.8m,33.4996213,126.5311884
90754,1,덕천리625번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,129.8m,33.4996213,126.5311884
90753,1,봉성리4461-2번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,134.9,33.4996213,126.5311884
90824,2,다가1지구,2017년 7월 집중호우,동남쪽으로 원성천이 흐르고 있어 하천범람으로 인한 수위상승 및 하천 흐름의 지체로 내수 배수가 어려움,충청남도 천안시 동남구,37811.3,36.806991,127.150335
90839,1,삼방지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,8.2m~67.2m,35.2285451,128.8893517
90838,1,불암지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,0.9m,35.2285451,128.8893517
90837,1,흥동지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,3.4m,35.2285451,128.8893517
90836,1,진영좌곤지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,11.8m,35.2285451,128.8893517
90835,1,주촌천곡지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,4.2m,35.2285451,128.8893517
90834,1,한림시산지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,3.7m,35.2285451,128.8893517
90844,1,한림가동지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,3.1m,35.2285451,128.8893517
90843,1,한림명동지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,14.5m,35.2285451,128.8893517
90842,1,장유무계지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,13.1m,35.2285451,128.8893517
90841,1,장유유하지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,4.9m,35.2285451,128.8893517
90840,1,진례담안지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,10.3m,35.2285451,128.8893517
90880,2,유천지구,2017년7월집중호우,집중호우로 인한 저지대 침주,경기도 평택시,8.415,36.9921075,127.1129451
90886,2,노원지구,7.14~16 호우,경지정리 지역으로 인근 구거 및 소하천의 토사물로 인해 수로가 매립되어 집중호우에 의한 우수의 범람으로 인해 침수피해가 일어난 지역임.,충청북도 진천군,80,36.8553798,127.4361117
90885,2,삼용지구,7.14~16 호우,집중호우로 인하여 고속도로에서 모아진 우수가 인근 농수로로 배출하게 되어 구거 등의 범람으로 농경지의 침수피해가 일어난 지역임.,충청북도 진천군,79.4,36.8553798,127.4361117
90884,2,오갑1지구,7.14~16 호우,경지정리 지역으로 인근 구거에 토사물로 인해 수로가 매립되어 집중호우에 의한 우수의 범람으로 인해 침수피해가 일어난 지역임.,충청북도 진천군,53.3,36.8553798,127.4361117
90883,2,오갑2지구,7.14~16 호우,경지정리 지역으로 인근 구거에 토사물로 인해 수로가 매립되어 집중호우에 의한 우수의 범람으로 인해 침수피해가 일어난 지역임.,충청북도 진천군,54.7,36.8553798,127.4361117
90882,2,오갑3지구,7.14~16 호우,농경지 지역으로서 인근 미호천과 구거에 토사물로 인하여 집중호우로 인한 우수의 범람으로 인해 침수피해가 일어난 지역임.,충청북도 진천군,53.1m,36.8553798,127.4361117
90881,2,용산지구,7.14~16 호우,경지정리 인근 지역으로서 구거에 토사물로 인하여 집중호우로 인한 우수의 범람으로 인해 침수피해가 일어난 지역임.,충청북도 진천군,0.36~1.38,36.8553798,127.4361117
90890,2,진암지구,7.14~16 호우,경지정리 인근 지역으로서 구거에 토사물로 인하여 집중호우로 인한 우수의 범람으로 인해 침수피해가 일어난 지역임.,충청북도 진천군,43.6,36.8553798,127.4361117
90889,2,계산지구,7.14~16호우,유지(안적골지)인근 지역으로 높은 지대에서 모인 우수와 유지의 범람으로 인해 침수피해가 일어난 지역임,충청북도 진천군,167.6,36.8553798,127.4361117
90900,2,백석지구,2017.7.16~17집중호우,경지정리지역이며 집중호우로인한 인근하천우수량의 증가로 하천역류로인한 침수,충청북도 보은군,0.50~1.50,36.4894573,127.7294827
90899,2,성암지구,2017.7.16~17집중호우,경지정리지역이며 집중호우로인한 인근하천우수량 증가로 역류하여 침수,충청북도 보은군,0.11~1.30,36.4894573,127.7294827
90627,2,인주대로_2,인주대로(구월동) 집중호우로 인한 침수,주변지역에 비해 지대가 낮아 집중호우로 인한 지표수 및 노면수가 저지대로 일시에 유입,인천광역시 남동구,EL. 18.337m,37.4469893,126.7319416
90628,2,무성마을지구,2014년 국지성 집중호우,- 2014년 8월 25일 8시간동안 240㎜의 국지성 집중호우 발생- 침수피해지역은 지대가 낮은 상습침수지역으로 도로에 둘러 쌓여 우수의 집중이 발생하며 내수배제 용량이 부족하여 침수 발생,경상남도 창원시 의창구,7.5m,35.2538433,128.6402609
90642,2,북이면 대율지구,7.1~7.7까지집중호우,집중호우로 인한 토사물로 구거가 범람하여 침수피해,충청북도 청원군,42.3,36.5573058,127.5321341
90661,2,송절지구,7.1~7.7까지집중호우,아파트단지 건설로 집중호우에 하수관이 역류하여 침수됨,충청북도 청주시 흥덕구,52.1,36.6370179,127.4696705
90660,2,신전지구,7.1~7.7까지집중호우,집중호우로 저지대 농경지 침수,충청북도 청주시 흥덕구,51.7,36.6370179,127.4696705
90644,2,전민갑천지구,집중호우로 인한 내수침수,집중호우시 배수로 적체현상 후 범람으로 인한 과수원/ 논 및 밭의 내수 침수,대전광역시 유성구,30.7,36.362216,127.3561329
90664,1,남원읍 신례지구,제18호태풍(차바),제18호태풍(집중호우)에 의한 하천 범람,제주특별자치도 서귀포시,16394,33.2541205,126.560076
90681,2,입암리2지구,태풍'차바',집중호우및 저지대로 우수유입침수.,울산광역시 울주군,19.7,35.54,129.2
90680,2,작동리1지구,태풍'차바',집중호우및 저지대로 우수유입침수.,울산광역시 울주군,73.1,35.54,129.2
90679,2,하잠리3지구,태풍'차바',집중호우및 저지대로 우수유입침수.,울산광역시 울주군,55.5,35.54,129.2
90678,2,강양리1지구,태풍'차바',집중호우및 저지대로 우수유입침수.,울산광역시 울주군,1.2,35.54,129.2
90684,2,삼평리2지구,태풍'차바',집중호우및 저지대로 우수유입침수.,울산광역시 울주군,3,35.54,129.2
90683,2,검단리1지구,태풍'차바',집중호우및 저지대로 우수유입침수.,울산광역시 울주군,74.9,35.54,129.2
90682,2,초천리1/2지구,태풍'차바',집중호우및 저지대로 우수유입침수.,울산광역시 울주군,44.3,35.54,129.2
90686,1,내동지구,태풍차바,하천범람,경상남도 창원시 성산구,270710.4,35.1984659,128.7027178
90685,1,봉곡지구,태풍차바,하천범람,경상남도 창원시 의창구,162966,35.2538433,128.6402609
90688,1,상동면 안인지구,"제18호 태풍 ""차바""",밀양강 우수 유입으로 통수능이 저하되어 내수침수 발생,경상남도 밀양시,24.4,35.5037598,128.7464415
90687,1,삼랑진읍 율동지구,"제18호 태풍 ""차바""",침수피해지역이 우곡천옆의 저지대에 위치하여 우수의 유입으로 배수관거의 용량을 초과하는 상습피해 지역,경상남도 밀양시,3.8,35.5037598,128.7464415
90695,1,무안면 연상지구,"제18호 태풍 ""차바""",침수패해지역은 인근에 위치한 청도천은 평시에도 배수가 되지 않아 물이 흐르지 않고 있어 배수상태가 좋지 않으며 관개 배수 관거가 좁고 자연 배수로는 집중호우시 청도천의 우수가 역류하여 경작지 피해 발생,경상남도 밀양시,8,35.5037598,128.7464415
90759,1,도평동1387번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,29.8m,33.4996213,126.5311884
90758,1,이도이동56-2번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,102.4m,33.4996213,126.5311884
90757,1,용강동767-1번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,228.9m,33.4996213,126.5311884
90766,1,선흘리3755번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,98.5m,33.4996213,126.5311884
90765,1,북촌리2008번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,35.8m,33.4996213,126.5311884
90764,1,회천동1745-1번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,158.8m,33.4996213,126.5311884
90761,1,봉성리513번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,199.9m,33.4996213,126.5311884
90760,1,봉성리362번지 지구,2016 제18호태풍 '차바',태풍에 의한 하천범람 및 내수배제 불량,제주특별자치도 제주시,277.4m,33.4996213,126.5311884
90846,1,안동지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,2.0m,35.2285451,128.8893517
90845,1,상동감노지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,6.4m,35.2285451,128.8893517
90849,1,대동대감지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,9.1m,35.2285451,128.8893517
90848,1,장유응달지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,1.2m,35.2285451,128.8893517
90847,1,진례초전지구,제18호 태풍 차바,태풍으로 인한 집중호우,경상남도 김해시,11.7m,35.2285451,128.8893517
90639,2,양지지구,7.1~7.7까지호우,집중호우시 하천흐름이 원할하지 않아 급속한 수위상승과 내수배제가 불리한 지역으로 상습적으로 침수피해가 일어나는 지역임.,충청북도 청원군,28.1,36.5573058,127.5321341
90665,1,남원읍 남원2지구,제18호태풍(차바),18호태풍(집중호우)에 의한 하천범람,제주특별자치도 서귀포시,38175,33.2541205,126.560076
90663,1,남원읍 의귀6지구,제18호태풍(차바),18호태풍(집중호우)에 의한 하천 범람,제주특별자치도 서귀포시,26717,33.2541205,126.560076
90670,1,남원읍 태흥지구,제18호태풍(차바),18호 태풍(집중호우) 하천 범람,제주특별자치도 서귀포시,20409,33.2541205,126.560076
90669,1,반여1지구,태풍 '차바'에 의한 침수피해,"1. 하수,우수관거 용량 부족- 짧은 시간동안 많은 우수의 유입으로 인해 관거용량을 초과하여 배수 불량2. 해수면 만조위 및 수영강의 범람으로 하천수가 저지대로 유입되어 침수발생.",부산광역시 해운대구,1669.1,35.1631139,129.1635509
